# k[h/Mpc]   P(k)[(Mpc/h)^3]
0.443263   323.508
0.444285   321.846
0.44531   320.194
0.446337   318.55
0.447366   316.916
0.448397   315.29
0.449431   313.673
0.450467   312.065
0.451506   310.466
0.452547   308.876
0.453591   307.294
0.454637   305.721
0.455685   304.156
0.456736   302.6
0.457789   301.052
0.458844   299.513
0.459902   297.982
0.460963   296.459
0.462026   294.945
0.463091   293.439
0.464159   291.941
0.465229   290.451
0.466302   288.969
0.467377   287.495
0.468455   286.029
0.469535   284.571
0.470618   283.121
0.471703   281.679
0.47279   280.245
0.473881   278.818
0.474973   277.4
0.476068   275.988
0.477166   274.585
0.478266   273.189
0.479369   271.8
0.480475   270.419
0.481582   269.046
0.482693   267.68
0.483806   266.321
0.484921   264.969
0.48604   263.625
0.48716   262.288
0.488284   260.958
0.48941   259.636
0.490538   258.32
0.491669   257.012
0.492803   255.71
0.493939   254.416
0.495078   253.128
0.49622   251.847
0.497364   250.574
0.498511   249.307
0.49966   248.046
0.500812   246.793
0.501967   245.546
0.503124   244.306
0.504285   243.072
0.505447   241.845
0.506613   240.625
0.507781   239.411
0.508952   238.203
0.510125   237.002
0.511302   235.807
0.512481   234.619
0.513662   233.437
0.514847   232.261
0.516034   231.091
0.517224   229.928
0.518416   228.77
0.519612   227.619
0.52081   226.474
0.522011   225.335
0.523214   224.202
0.524421   223.075
0.52563   221.954
0.526842   220.839
0.528057   219.729
0.529274   218.626
0.530495   217.528
0.531718   216.436
0.532944   215.35
0.534173   214.27
0.535405   213.195
0.536639   212.126
0.537877   211.062
0.539117   210.004
0.54036   208.951
0.541606   207.904
0.542855   206.863
0.544107   205.826
0.545361   204.796
0.546619   203.77
0.547879   202.75
0.549142   201.736
0.550409   200.726
0.551678   199.722
0.55295   198.723
0.554225   197.729
0.555503   196.74
0.556784   195.757
0.558067   194.778
0.559354   193.805
0.560644   192.836
0.561937   191.873
0.563232   190.915
0.564531   189.961
0.565833   189.012
0.567138   188.069
0.568445   187.13
0.569756   186.196
0.57107   185.267
0.572387   184.342
0.573706   183.423
0.575029   182.508
0.576355   181.597
0.577684   180.692
0.579016   179.791
0.580351   178.894
0.581689   178.003
0.583031   177.115
0.584375   176.233
0.585723   175.354
0.587073   174.481
0.588427   173.611
0.589784   172.747
0.591144   171.886
0.592507   171.03
0.593873   170.178
0.595242   169.331
0.596615   168.488
0.59799   167.649
0.599369   166.814
0.600751   165.984
0.602136   165.158
0.603525   164.336
0.604916   163.518
0.606311   162.704
0.607709   161.895
0.609111   161.089
0.610515   160.288
0.611923   159.49
0.613334   158.697
0.614748   157.908
0.616166   157.122
0.617586   156.341
0.61901   155.563
0.620438   154.79
0.621868   154.02
0.623302   153.254
0.624739   152.492
0.62618   151.734
0.627624   150.979
0.629071   150.229
0.630522   149.482
0.631975   148.738
0.633433   147.999
0.634893   147.263
0.636357   146.531
0.637824   145.803
0.639295   145.078
0.640769   144.357
0.642247   143.639
0.643728   142.925
0.645212   142.214
0.6467   141.507
0.648191   140.804
0.649686   140.104
0.651184   139.408
0.652685   138.715
0.65419   138.025
0.655698   137.339
0.65721   136.656
0.658726   135.977
0.660245   135.301
0.661767   134.628
0.663293   133.959
0.664822   133.293
0.666355   132.63
0.667892   131.97
0.669432   131.314
0.670976   130.661
0.672523   130.012
0.674073   129.365
0.675628   128.722
0.677186   128.081
0.678747   127.444
0.680312   126.81
0.681881   126.18
0.683453   125.552
0.685029   124.927
0.686609   124.306
0.688192   123.687
0.689779   123.072
0.691369   122.46
0.692963   121.85
0.694561   121.244
0.696163   120.64
0.697768   120.04
0.699377   119.442
0.700989   118.848
0.702606   118.256
0.704226   117.667
0.70585   117.081
0.707477   116.498
0.709108   115.918
0.710744   115.341
0.712382   114.766
0.714025   114.195
0.715671   113.626
0.717322   113.06
0.718976   112.496
0.720633   111.936
0.722295   111.378
0.723961   110.823
0.72563   110.27
0.727303   109.72
0.72898   109.173
0.730661   108.629
0.732346   108.087
0.734034   107.548
0.735727   107.012
0.737423   106.478
0.739124   105.946
0.740828   105.418
0.742536   104.892
0.744248   104.368
0.745965   103.847
0.747685   103.329
0.749409   102.813
0.751137   102.299
0.752869   101.788
0.754605   101.28
0.756345   100.774
0.758089   100.27
0.759837   99.7692
0.761589   99.2705
0.763345   98.7743
0.765105   98.2805
0.766869   97.7891
0.768637   97.3
0.77041   96.8134
0.772186   96.3291
0.773967   95.8472
0.775751   95.3676
0.77754   94.8903
0.779333   94.4153
0.78113   93.9427
0.782931   93.4723
0.784736   93.0042
0.786546   92.5384
0.788359   92.0749
0.790177   91.6136
0.791999   91.1545
0.793825   90.6977
0.795656   90.2431
0.79749   89.7906
0.799329   89.3404
0.801172   88.8924
0.80302   88.4465
0.804871   88.0028
0.806727   87.5612
0.808587   87.1218
0.810452   86.6845
0.812321   86.2493
0.814194   85.8163
0.816071   85.3853
0.817953   84.9564
0.819839   84.5296
0.821729   84.1049
0.823624   83.6822
0.825523   83.2616
0.827427   82.843
0.829334   82.4264
0.831247   82.0119
0.833163   81.5993
0.835085   81.1888
0.83701   80.7803
0.83894   80.3737
0.840875   79.9691
0.842813   79.5664
0.844757   79.1658
0.846705   78.767
0.848657   78.3702
0.850614   77.9753
0.852575   77.5823
0.854541   77.1912
0.856511   76.8021
0.858486   76.4148
0.860466   76.0293
0.86245   75.6458
0.864439   75.2641
0.866432   74.8843
0.86843   74.5063
0.870432   74.1301
0.872439   73.7557
0.874451   73.3832
0.876467   73.0125
0.878488   72.6436
0.880514   72.2764
0.882544   71.9111
0.884579   71.5475
0.886619   71.1856
0.888663   70.8256
0.890712   70.4672
0.892766   70.1107
0.894825   69.7558
0.896888   69.4027
0.898956   69.0513
0.901029   68.7015
0.903106   68.3535
0.905189   68.0072
0.907276   67.6625
0.909368   67.3196
0.911465   66.9783
0.913567   66.6386
0.915673   66.3006
0.917784   65.9643
0.919901   65.6295
0.922022   65.2964
0.924148   64.9649
0.926279   64.6351
0.928415   64.3068
0.930555   63.9801
0.932701   63.6551
0.934852   63.3315
0.937007   63.0096
0.939168   62.6893
0.941333   62.3704
0.943504   62.0532
0.945679   61.7375
0.94786   61.4233
0.950046   61.1107
0.952236   60.7995
0.954432   60.4899
0.956633   60.1818
0.958838   59.8752
0.961049   59.5701
0.963265   59.2665
0.965486   58.9643
0.967713   58.6637
0.969944   58.3645
0.972181   58.0667
0.974422   57.7704
0.976669   57.4756
0.978921   57.1821
0.981178   56.8902
0.983441   56.5996
0.985708   56.3105
0.987981   56.0227
0.990259   55.7364
0.992543   55.4515
0.994831   55.168
0.997125   54.8858
0.999424   54.605
1.00173   54.3256
1.00404   54.0476
1.00635   53.7709
1.00867   53.4956
1.011   53.2216
1.01333   52.949
1.01567   52.6777
1.01801   52.4077
1.02036   52.139
1.02271   51.8717
1.02507   51.6057
1.02743   51.3409
1.0298   51.0775
1.03218   50.8154
1.03456   50.5545
1.03694   50.2949
1.03933   50.0366
1.04173   49.7796
1.04413   49.5238
1.04654   49.2693
1.04895   49.016
1.05137   48.764
1.05379   48.5132
1.05622   48.2636
1.05866   48.0153
1.0611   47.7681
1.06355   47.5222
1.066   47.2775
1.06846   47.034
1.07092   46.7917
1.07339   46.5506
1.07587   46.3107
1.07835   46.072
1.08083   45.8344
1.08332   45.598
1.08582   45.3628
1.08833   45.1287
1.09084   44.8958
1.09335   44.664
1.09587   44.4334
1.0984   44.2039
1.10093   43.9755
1.10347   43.7483
1.10601   43.5221
1.10857   43.2971
1.11112   43.0732
1.11368   42.8505
1.11625   42.6288
1.11883   42.4082
1.1214   42.1887
1.12399   41.9702
1.12658   41.7529
1.12918   41.5366
1.13178   41.3214
1.13439   41.1073
1.13701   40.8942
1.13963   40.6822
1.14226   40.4712
1.14489   40.2613
1.14753   40.0524
1.15018   39.8446
1.15283   39.6377
1.15549   39.4319
1.15815   39.2271
1.16082   39.0234
1.1635   38.8206
1.16618   38.6189
1.16887   38.4181
1.17157   38.2184
1.17427   38.0196
1.17698   37.8218
1.17969   37.6251
1.18241   37.4292
1.18514   37.2344
1.18787   37.0405
1.19061   36.8476
1.19335   36.6557
1.19611   36.4647
1.19886   36.2746
1.20163   36.0855
1.2044   35.8974
1.20718   35.7102
1.20996   35.5239
1.21275   35.3385
1.21555   35.1541
1.21835   34.9705
1.22116   34.7879
1.22397   34.6063
1.2268   34.4255
1.22962   34.2456
1.23246   34.0666
1.2353   33.8885
1.23815   33.7113
1.241   33.535
1.24387   33.3595
1.24673   33.185
1.24961   33.0113
1.25249   32.8385
1.25538   32.6665
1.25827   32.4954
1.26117   32.3252
1.26408   32.1558
1.267   31.9873
1.26992   31.8196
1.27285   31.6527
1.27578   31.4867
1.27872   31.3215
1.28167   31.1572
1.28463   30.9936
1.28759   30.8309
1.29056   30.669
1.29353   30.5079
1.29652   30.3477
1.29951   30.1882
1.3025   30.0295
1.30551   29.8716
1.30852   29.7146
1.31153   29.5583
1.31456   29.4028
1.31759   29.248
1.32063   29.0941
1.32367   28.9409
1.32672   28.7885
1.32978   28.6369
1.33285   28.486
1.33592   28.3359
1.339   28.1866
1.34209   28.038
1.34519   27.8901
1.34829   27.743
1.3514   27.5967
1.35451   27.4511
1.35764   27.3062
1.36077   27.162
1.3639   27.0186
1.36705   26.8759
1.3702   26.7339
1.37336   26.5926
1.37653   26.4521
1.3797   26.3123
1.38288   26.1731
1.38607   26.0347
1.38927   25.897
1.39247   25.7599
1.39568   25.6236
1.3989   25.488
1.40212   25.353
1.40536   25.2187
1.4086   25.0851
1.41185   24.9522
1.4151   24.82
1.41836   24.6884
1.42164   24.5575
1.42491   24.4273
1.4282   24.2977
1.43149   24.1688
1.43479   24.0405
1.4381   23.9129
1.44142   23.7859
1.44474   23.6596
1.44807   23.5339
1.45141   23.4089
1.45476   23.2845
1.45811   23.1607
1.46147   23.0376
1.46484   22.9151
1.46822   22.7932
1.47161   22.672
1.475   22.5513
1.4784   22.4313
1.48181   22.3119
1.48523   22.1931
1.48865   22.0749
1.49208   21.9573
1.49553   21.8403
1.49897   21.7239
1.50243   21.6081
1.50589   21.4928
1.50937   21.3782
1.51285   21.2642
1.51634   21.1507
1.51983   21.0378
1.52334   20.9256
1.52685   20.8138
1.53037   20.7027
1.5339   20.5921
1.53743   20.4821
1.54098   20.3726
1.54453   20.2637
1.54809   20.1554
1.55166   20.0476
1.55524   19.9404
1.55883   19.8337
1.56242   19.7276
1.56603   19.622
1.56964   19.517
1.57326   19.4125
1.57688   19.3085
1.58052   19.2051
1.58416   19.1022
1.58782   18.9998
1.59148   18.898
1.59515   18.7967
1.59883   18.6959
1.60251   18.5956
1.60621   18.4958
1.60991   18.3966
1.61362   18.2979
1.61734   18.1996
1.62107   18.1019
1.62481   18.0047
1.62856   17.908
1.63231   17.8118
1.63608   17.716
1.63985   17.6208
1.64363   17.5261
1.64742   17.4318
1.65122   17.3381
1.65503   17.2448
1.65884   17.152
1.66267   17.0597
1.6665   16.9679
1.67034   16.8765
1.67419   16.7856
1.67806   16.6952
1.68192   16.6052
1.6858   16.5158
1.68969   16.4267
1.69359   16.3382
1.69749   16.2501
1.7014   16.1624
1.70533   16.0752
1.70926   15.9885
1.7132   15.9022
1.71715   15.8164
1.72111   15.731
1.72508   15.646
1.72906   15.5615
1.73304   15.4775
1.73704   15.3938
1.74105   15.3106
1.74506   15.2279
1.74908   15.1455
1.75312   15.0636
1.75716   14.9821
1.76121   14.9011
1.76527   14.8204
1.76934   14.7402
1.77342   14.6604
1.77751   14.581
1.78161   14.5021
1.78572   14.4235
1.78984   14.3454
1.79396   14.2676
1.7981   14.1903
1.80225   14.1133
1.8064   14.0368
1.81057   13.9607
1.81474   13.8849
1.81893   13.8096
1.82312   13.7347
1.82732   13.6601
1.83154   13.5859
1.83576   13.5122
1.83999   13.4388
1.84424   13.3658
1.84849   13.2932
1.85275   13.2209
1.85702   13.149
1.8613   13.0776
1.8656   13.0064
1.8699   12.9357
1.87421   12.8653
1.87853   12.7953
1.88286   12.7257
1.8872   12.6564
1.89156   12.5875
1.89592   12.519
1.90029   12.4508
1.90467   12.3829
1.90906   12.3155
1.91346   12.2483
1.91788   12.1816
1.9223   12.1152
1.92673   12.0491
1.93117   11.9834
1.93563   11.918
1.94009   11.853
1.94456   11.7883
1.94905   11.7239
1.95354   11.6599
1.95805   11.5963
1.96256   11.5329
1.96709   11.4699
1.97162   11.4072
1.97617   11.3449
1.98073   11.2829
1.98529   11.2212
1.98987   11.1598
1.99446   11.0988
1.99906   11.0381
2.00367   10.9777
2.00829   10.9176
2.01292   10.8579
2.01756   10.7984
2.02221   10.7393
2.02687   10.6805
2.03155   10.622
2.03623   10.5638
2.04093   10.5059
2.04563   10.4483
2.05035   10.391
2.05508   10.3341
2.05982   10.2774
2.06457   10.221
2.06933   10.1649
2.0741   10.1092
2.07888   10.0537
2.08367   9.99849
2.08848   9.94359
2.09329   9.88899
2.09812   9.83468
2.10296   9.78065
2.10781   9.72691
2.11267   9.67345
2.11754   9.62028
2.12242   9.56739
2.12732   9.51479
2.13222   9.46246
2.13714   9.41041
2.14207   9.35863
2.147   9.30713
2.15196   9.25591
2.15692   9.20496
2.16189   9.15428
2.16688   9.10386
2.17187   9.05372
2.17688   9.00384
2.1819   8.95423
2.18693   8.90489
2.19197   8.8558
2.19703   8.80698
2.20209   8.75842
2.20717   8.71011
2.21226   8.66207
2.21736   8.61428
2.22247   8.56674
2.2276   8.51946
2.23274   8.47243
2.23788   8.42566
2.24304   8.37913
2.24822   8.33285
2.2534   8.28682
2.2586   8.24103
2.2638   8.19549
2.26902   8.15019
2.27426   8.10513
2.2795   8.06032
2.28476   8.01574
2.29002   7.97141
2.2953   7.92731
2.3006   7.88344
2.3059   7.83981
2.31122   7.79642
2.31655   7.75326
2.32189   7.71033
2.32724   7.66762
2.33261   7.62515
2.33799   7.58291
2.34338   7.54089
2.34878   7.4991
2.3542   7.45753
2.35963   7.41618
2.36507   7.37506
2.37052   7.33415
2.37599   7.29347
2.38147   7.25301
2.38696   7.21276
2.39246   7.17273
2.39798   7.13291
2.40351   7.09331
2.40905   7.05392
2.4146   7.01474
2.42017   6.97578
2.42575   6.93702
2.43134   6.89847
2.43695   6.86013
2.44257   6.822
2.4482   6.78407
2.45385   6.74634
2.45951   6.70882
2.46518   6.6715
2.47086   6.63438
2.47656   6.59747
2.48227   6.56075
2.48799   6.52423
2.49373   6.4879
2.49948   6.45177
2.50524   6.41584
2.51102   6.3801
2.51681   6.34456
2.52261   6.3092
2.52843   6.27404
2.53426   6.23906
2.5401   6.20428
2.54596   6.16968
2.55183   6.13528
2.55771   6.10105
2.56361   6.06701
2.56952   6.03316
2.57545   5.99949
2.58139   5.966
2.58734   5.93269
2.5933   5.89957
2.59928   5.86662
2.60528   5.83385
2.61128   5.80126
2.61731   5.76885
2.62334   5.73661
2.62939   5.70454
2.63545   5.67265
2.64153   5.64093
2.64762   5.60939
2.65373   5.57801
2.65984   5.54681
2.66598   5.51578
2.67212   5.48491
2.67829   5.45421
2.68446   5.42368
2.69065   5.39331
2.69686   5.36311
2.70307   5.33308
2.70931   5.3032
2.71555   5.27349
2.72182   5.24394
2.72809   5.21455
2.73438   5.18532
2.74069   5.15625
2.74701   5.12734
2.75334   5.09859
2.75969   5.06999
2.76605   5.04155
2.77243   5.01326
2.77882   4.98513
2.78523   4.95715
2.79165   4.92932
2.79809   4.90165
2.80454   4.87412
2.81101   4.84675
2.81749   4.81952
2.82399   4.79245
2.8305   4.76552
2.83703   4.73874
2.84357   4.7121
2.85012   4.68561
2.8567   4.65927
2.86328   4.63307
2.86988   4.60701
2.8765   4.58109
2.88313   4.55532
2.88978   4.52969
2.89645   4.50419
2.90312   4.47884
2.90982   4.45362
2.91653   4.42855
2.92325   4.40361
2.92999   4.3788
2.93675   4.35414
2.94352   4.3296
2.95031   4.30521
2.95711   4.28094
2.96393   4.25681
2.97076   4.23281
2.97761   4.20894
2.98448   4.18521
2.99136   4.1616
2.99826   4.13812
3.00517   4.11478
3.0121   4.09156
3.01905   4.06846
3.02601   4.0455
3.03299   4.02266
3.03998   3.99994
3.04699   3.97735
3.05402   3.95489
3.06106   3.93255
3.06812   3.91033
3.07519   3.88823
3.08228   3.86625
3.08939   3.8444
3.09651   3.82266
3.10365   3.80105
3.11081   3.77955
3.11798   3.75817
3.12517   3.73691
3.13238   3.71577
3.1396   3.69474
3.14684   3.67383
3.15409   3.65304
3.16137   3.63236
3.16866   3.61179
3.17596   3.59134
3.18329   3.57099
3.19063   3.55076
3.19798   3.53065
3.20536   3.51064
3.21275   3.49074
3.22016   3.47096
3.22758   3.45128
3.23502   3.43171
3.24248   3.41225
3.24996   3.3929
3.25745   3.37365
3.26496   3.35451
3.27249   3.33548
3.28004   3.31655
3.2876   3.29772
3.29518   3.279
3.30278   3.26039
3.3104   3.24187
3.31803   3.22346
3.32568   3.20515
3.33335   3.18694
3.34103   3.16884
3.34874   3.15083
3.35646   3.13292
3.3642   3.11511
3.37196   3.0974
3.37973   3.07979
3.38752   3.06228
3.39534   3.04486
3.40316   3.02754
3.41101   3.01032
3.41888   2.99319
3.42676   2.97615
3.43466   2.95921
3.44258   2.94237
3.45052   2.92562
3.45848   2.90896
3.46645   2.89239
3.47444   2.87591
3.48245   2.85953
3.49048   2.84324
3.49853   2.82704
3.5066   2.81093
3.51469   2.7949
3.52279   2.77897
3.53091   2.76312
3.53905   2.74737
3.54721   2.7317
3.55539   2.71612
3.56359   2.70062
3.57181   2.68521
3.58004   2.66989
3.5883   2.65465
3.59657   2.6395
3.60487   2.62443
3.61318   2.60944
3.62151   2.59454
3.62986   2.57973
3.63823   2.56499
3.64662   2.55034
3.65503   2.53576
3.66346   2.52127
3.6719   2.50686
3.68037   2.49253
3.68886   2.47828
3.69736   2.46411
3.70589   2.45002
3.71443   2.43601
3.723   2.42207
3.73158   2.40822
3.74019   2.39444
3.74881   2.38074
3.75745   2.36711
3.76612   2.35356
3.7748   2.34009
3.78351   2.32669
3.79223   2.31336
3.80097   2.30011
3.80974   2.28694
3.81852   2.27384
3.82733   2.26081
3.83615   2.24785
3.845   2.23497
3.85386   2.22216
3.86275   2.20942
3.87166   2.19675
3.88059   2.18415
3.88953   2.17163
3.8985   2.15917
3.90749   2.14679
3.9165   2.13447
3.92553   2.12222
3.93458   2.11004
3.94366   2.09793
3.95275   2.08589
3.96186   2.07391
3.971   2.062
3.98015   2.05016
3.98933   2.03838
3.99853   2.02667
4.00775   2.01503
4.01699   2.00345
4.02625   1.99194
4.03554   1.98049
4.04484   1.96911
4.05417   1.95779
4.06352   1.94653
4.07289   1.93533
4.08228   1.9242
4.09169   1.91314
4.10113   1.90213
4.11058   1.89119
4.12006   1.8803
4.12956   1.86948
4.13908   1.85872
4.14863   1.84802
4.15819   1.83738
4.16778   1.8268
4.17739   1.81628
4.18702   1.80582
4.19668   1.79542
4.20636   1.78507
4.21605   1.77479
4.22578   1.76456
4.23552   1.75439
4.24529   1.74428
4.25508   1.73422
4.26489   1.72422
4.27472   1.71428
4.28458   1.70439
4.29446   1.69456
4.30436   1.68479
4.31428   1.67507
4.32423   1.6654
4.3342   1.65579
4.3442   1.64623
4.35421   1.63673
4.36425   1.62728
4.37432   1.61789
4.3844   1.60854
4.39451   1.59925
4.40465   1.59002
4.4148   1.58083
4.42498   1.5717
4.43518   1.56262
4.44541   1.55359
4.45566   1.54461
4.46594   1.53568
4.47623   1.5268
4.48655   1.51797
4.4969   1.50919
4.50727   1.50047
4.51766   1.49179
4.52808   1.48316
4.53852   1.47458
4.54898   1.46604
4.55947   1.45756
4.56999   1.44912
4.58052   1.44074
4.59109   1.4324
4.60167   1.4241
4.61228   1.41586
4.62292   1.40766
4.63358   1.3995
4.64426   1.3914
4.65497   1.38333
4.6657   1.37532
4.67646   1.36735
4.68725   1.35943
4.69805   1.35155
4.70889   1.34371
4.71974   1.33592
4.73063   1.32817
4.74154   1.32047
4.75247   1.31281
4.76343   1.3052
4.77441   1.29763
4.78542   1.2901
4.79645   1.28261
4.80751   1.27517
4.8186   1.26777
4.82971   1.26041
4.84085   1.25309
4.85201   1.24581
4.8632   1.23858
4.87441   1.23139
4.88565   1.22423
4.89691   1.21712
4.90821   1.21005
4.91952   1.20302
4.93087   1.19603
4.94224   1.18908
4.95363   1.18217
4.96505   1.17529
4.9765   1.16846
4.98798   1.16167
4.99948   1.15491
5.01101   1.14819
5.02256   1.14152
5.03414   1.13488
5.04575   1.12827
5.05738   1.12171
5.06905   1.11518
5.08073   1.10869
5.09245   1.10224
5.10419   1.09582
5.11596   1.08944
5.12776   1.0831
5.13958   1.07679
5.15143   1.07052
5.16331   1.06428
5.17522   1.05808
5.18715   1.05192
5.19911   1.04579
5.2111   1.03969
5.22311   1.03363
5.23516   1.02761
5.24723   1.02162
5.25933   1.01566
5.27145   1.00974
5.28361   1.00385
5.29579   0.997995
5.308   0.992174
5.32024   0.986386
5.33251   0.980631
5.34481   0.974909
5.35713   0.969219
5.36948   0.963563
5.38186   0.957938
5.39427   0.952346
5.40671   0.946786
5.41918   0.941258
5.43167   0.935761
5.4442   0.930296
5.45675   0.924862
5.46933   0.919459
5.48195   0.914087
5.49459   0.908746
5.50726   0.903436
5.51995   0.898156
5.53268   0.892906
5.54544   0.887686
5.55823   0.882496
5.57104   0.877336
5.58389   0.872206
5.59676   0.867105
5.60967   0.862033
5.6226   0.856991
5.63557   0.851977
5.64856   0.846992
5.66159   0.842036
5.67464   0.837108
5.68773   0.832209
5.70084   0.827337
5.71399   0.822494
5.72716   0.817678
5.74037   0.812891
5.7536   0.80813
5.76687   0.803397
5.78017   0.798691
5.7935   0.794012
5.80686   0.789361
5.82024   0.784735
5.83366   0.780137
5.84712   0.775565
5.8606   0.771019
5.87411   0.766499
5.88766   0.762006
5.90123   0.757538
5.91484   0.753096
5.92848   0.748679
5.94215   0.744288
5.95585   0.739922
5.96958   0.735581
5.98335   0.731266
5.99714   0.726975
6.01097   0.722709
6.02483   0.718467
6.03872   0.71425
6.05265   0.710057
6.06661   0.705889
6.08059   0.701744
6.09461   0.697623
6.10867   0.693526
6.12275   0.689453
6.13687   0.685403
6.15102   0.681377
6.1652   0.677373
6.17942   0.673393
6.19367   0.669436
6.20795   0.665502
6.22226   0.66159
6.23661   0.657701
6.25099   0.653834
6.26541   0.64999
6.27985   0.646168
6.29433   0.642368
6.30885   0.63859
6.32339   0.634833
6.33797   0.631099
6.35259   0.627386
6.36724   0.623694
6.38192   0.620024
6.39663   0.616375
6.41138   0.612747
6.42617   0.60914
6.44098   0.605554
6.45584   0.601989
6.47072   0.598444
6.48564   0.59492
6.5006   0.591416
6.51559   0.587933
6.53061   0.584469
6.54567   0.581026
6.56076   0.577603
6.57589   0.574199
6.59105   0.570815
6.60625   0.567451
6.62148   0.564106
6.63675   0.560781
6.65205   0.557475
6.66739   0.554188
6.68277   0.55092
6.69817   0.547671
6.71362   0.544441
6.7291   0.541229
6.74462   0.538036
6.76017   0.534862
6.77576   0.531706
6.79138   0.528568
6.80704   0.525449
6.82273   0.522348
6.83847   0.519264
6.85423   0.516199
6.87004   0.513151
6.88588   0.510121
6.90176   0.507109
6.91767   0.504114
6.93362   0.501137
6.94961   0.498176
6.96564   0.495233
6.9817   0.492307
6.9978   0.489399
7.01393   0.486506
7.0301   0.483631
7.04631   0.480773
7.06256   0.477931
7.07885   0.475105
7.09517   0.472296
7.11153   0.469504
7.12793   0.466727
7.14436   0.463967
7.16084   0.461223
7.17735   0.458495
7.1939   0.455782
7.21049   0.453086
7.22711   0.450405
7.24378   0.44774
7.26048   0.44509
7.27722   0.442455
7.294   0.439836
7.31082   0.437233
7.32768   0.434644
7.34457   0.43207
7.36151   0.429512
7.37848   0.426968
7.39549   0.424439
7.41255   0.421925
7.42964   0.419426
7.44677   0.416941
7.46394   0.41447
7.48115   0.412014
7.4984   0.409573
7.51569   0.407145
7.53302   0.404732
7.55039   0.402333
7.5678   0.399948
7.58525   0.397576
7.60274   0.395219
7.62027   0.392875
7.63784   0.390545
7.65545   0.388228
7.67311   0.385926
7.6908   0.383636
7.70853   0.38136
7.72631   0.379097
7.74412   0.376847
7.76198   0.374611
7.77988   0.372387
7.79782   0.370177
7.8158   0.367979
7.83382   0.365795
7.85188   0.363623
7.86999   0.361464
7.88813   0.359317
7.90632   0.357183
7.92455   0.355061
7.94282   0.352952
7.96114   0.350855
7.9795   0.348771
7.9979   0.346698
8.01634   0.344638
8.03482   0.34259
8.05335   0.340553
8.07192   0.338529
8.09053   0.336517
8.10919   0.334516
8.12788   0.332527
8.14663   0.33055
8.16541   0.328584
8.18424   0.32663
8.20311   0.324687
8.22202   0.322755
8.24098   0.320835
8.25998   0.318926
8.27903   0.317028
8.29812   0.315142
8.31725   0.313266
8.33643   0.311402
8.35565   0.309548
8.37492   0.307705
8.39423   0.305873
8.41359   0.304052
8.43299   0.302242
8.45243   0.300442
8.47192   0.298652
8.49146   0.296874
8.51104   0.295105
8.53066   0.293347
8.55033   0.291599
8.57005   0.289862
8.58981   0.288135
8.60962   0.286417
8.62947   0.28471
8.64937   0.283013
8.66931   0.281326
8.6893   0.279649
8.70934   0.277982
8.72942   0.276324
8.74955   0.274676
8.76972   0.273038
8.78994   0.27141
8.81021   0.269791
8.83052   0.268181
8.85089   0.266581
8.87129   0.264991
8.89175   0.26341
8.91225   0.261838
8.9328   0.260275
8.9534   0.258722
8.97405   0.257177
8.99474   0.255642
9.01548   0.254116
9.03627   0.252598
9.0571   0.25109
9.07799   0.249591
9.09892   0.2481
9.1199   0.246618
9.14093   0.245145
9.162   0.243681
9.18313   0.242225
9.2043   0.240777
9.22553   0.239339
9.2468   0.237908
9.26812   0.236487
9.28949   0.235073
9.31091   0.233668
9.33238   0.232271
9.3539   0.230882
9.37547   0.229502
9.39709   0.22813
9.41875   0.226765
9.44047   0.225409
9.46224   0.224061
9.48406   0.222721
9.50593   0.221388
9.52785   0.220064
9.54982   0.218747
9.57184   0.217438
9.59391   0.216137
9.61603   0.214844
9.6382   0.213558
9.66043   0.212279
9.6827   0.211009
9.70503   0.209745
9.72741   0.20849
9.74983   0.207241
9.77232   0.206
9.79485   0.204766
9.81743   0.20354
9.84007   0.202321
9.86276   0.201109
9.8855   0.199904
9.9083   0.198706
9.93114   0.197516
9.95404   0.196332
9.97699   0.195156
10   0.193986
