# k[h/Mpc]   P(k)[(Mpc/h)^3]
0.0998849   6.31772e+06
0.100115   6.29558e+06
0.100346   6.2735e+06
0.100577   6.25147e+06
0.100809   6.2295e+06
0.101042   6.20758e+06
0.101275   6.18571e+06
0.101508   6.16391e+06
0.101742   6.14215e+06
0.101977   6.12045e+06
0.102212   6.09881e+06
0.102448   6.07722e+06
0.102684   6.05569e+06
0.102921   6.03421e+06
0.103158   6.01278e+06
0.103396   5.99141e+06
0.103634   5.9701e+06
0.103873   5.94884e+06
0.104113   5.92764e+06
0.104353   5.90648e+06
0.104594   5.88539e+06
0.104835   5.86435e+06
0.105076   5.84336e+06
0.105319   5.82243e+06
0.105562   5.80155e+06
0.105805   5.78073e+06
0.106049   5.75996e+06
0.106293   5.73925e+06
0.106539   5.71859e+06
0.106784   5.69798e+06
0.10703   5.67743e+06
0.107277   5.65693e+06
0.107525   5.63649e+06
0.107773   5.6161e+06
0.108021   5.59577e+06
0.10827   5.57549e+06
0.10852   5.55526e+06
0.10877   5.53509e+06
0.109021   5.51497e+06
0.109272   5.4949e+06
0.109524   5.47489e+06
0.109777   5.45494e+06
0.11003   5.43503e+06
0.110284   5.41519e+06
0.110538   5.39539e+06
0.110793   5.37565e+06
0.111048   5.35596e+06
0.111304   5.33633e+06
0.111561   5.31674e+06
0.111818   5.29722e+06
0.112076   5.27774e+06
0.112334   5.25832e+06
0.112593   5.23895e+06
0.112853   5.21964e+06
0.113113   5.20038e+06
0.113374   5.18117e+06
0.113635   5.16201e+06
0.113897   5.14291e+06
0.11416   5.12386e+06
0.114423   5.10487e+06
0.114687   5.08592e+06
0.114952   5.06703e+06
0.115217   5.0482e+06
0.115482   5.02941e+06
0.115749   5.01068e+06
0.116016   4.992e+06
0.116283   4.97337e+06
0.116551   4.9548e+06
0.11682   4.93628e+06
0.117089   4.91781e+06
0.117359   4.89939e+06
0.11763   4.88102e+06
0.117901   4.86271e+06
0.118173   4.84445e+06
0.118445   4.82624e+06
0.118719   4.80808e+06
0.118992   4.78998e+06
0.119267   4.77192e+06
0.119542   4.75392e+06
0.119817   4.73597e+06
0.120094   4.71807e+06
0.120371   4.70023e+06
0.120648   4.68243e+06
0.120926   4.66469e+06
0.121205   4.64699e+06
0.121485   4.62935e+06
0.121765   4.61176e+06
0.122045   4.59422e+06
0.122327   4.57674e+06
0.122609   4.5593e+06
0.122892   4.54191e+06
0.123175   4.52458e+06
0.123459   4.5073e+06
0.123744   4.49006e+06
0.124029   4.47288e+06
0.124315   4.45575e+06
0.124602   4.43867e+06
0.124889   4.42164e+06
0.125177   4.40466e+06
0.125466   4.38773e+06
0.125755   4.37085e+06
0.126045   4.35402e+06
0.126335   4.33724e+06
0.126627   4.32051e+06
0.126919   4.30383e+06
0.127211   4.2872e+06
0.127505   4.27062e+06
0.127799   4.25409e+06
0.128093   4.23761e+06
0.128389   4.22118e+06
0.128685   4.20479e+06
0.128982   4.18846e+06
0.129279   4.17218e+06
0.129577   4.15595e+06
0.129876   4.13976e+06
0.130175   4.12363e+06
0.130475   4.10754e+06
0.130776   4.0915e+06
0.131078   4.07551e+06
0.13138   4.05957e+06
0.131683   4.04368e+06
0.131987   4.02784e+06
0.132291   4.01205e+06
0.132596   3.9963e+06
0.132902   3.9806e+06
0.133208   3.96496e+06
0.133515   3.94935e+06
0.133823   3.9338e+06
0.134132   3.9183e+06
0.134441   3.90284e+06
0.134751   3.88743e+06
0.135062   3.87207e+06
0.135373   3.85676e+06
0.135685   3.84149e+06
0.135998   3.82627e+06
0.136312   3.8111e+06
0.136626   3.79598e+06
0.136941   3.7809e+06
0.137257   3.76588e+06
0.137573   3.75089e+06
0.137891   3.73596e+06
0.138209   3.72107e+06
0.138527   3.70623e+06
0.138847   3.69144e+06
0.139167   3.67669e+06
0.139488   3.66199e+06
0.139809   3.64733e+06
0.140132   3.63273e+06
0.140455   3.61816e+06
0.140779   3.60365e+06
0.141103   3.58918e+06
0.141429   3.57476e+06
0.141755   3.56038e+06
0.142082   3.54605e+06
0.142409   3.53176e+06
0.142738   3.51752e+06
0.143067   3.50333e+06
0.143397   3.48918e+06
0.143727   3.47507e+06
0.144059   3.46102e+06
0.144391   3.447e+06
0.144724   3.43304e+06
0.145058   3.41911e+06
0.145392   3.40524e+06
0.145727   3.3914e+06
0.146063   3.37762e+06
0.1464   3.36387e+06
0.146738   3.35017e+06
0.147076   3.33652e+06
0.147415   3.32291e+06
0.147755   3.30934e+06
0.148096   3.29582e+06
0.148437   3.28235e+06
0.14878   3.26891e+06
0.149123   3.25552e+06
0.149466   3.24218e+06
0.149811   3.22888e+06
0.150156   3.21562e+06
0.150503   3.20241e+06
0.15085   3.18924e+06
0.151198   3.17611e+06
0.151546   3.16302e+06
0.151896   3.14998e+06
0.152246   3.13699e+06
0.152597   3.12403e+06
0.152949   3.11112e+06
0.153301   3.09825e+06
0.153655   3.08543e+06
0.154009   3.07264e+06
0.154364   3.0599e+06
0.15472   3.0472e+06
0.155077   3.03455e+06
0.155435   3.02193e+06
0.155793   3.00936e+06
0.156152   2.99683e+06
0.156512   2.98435e+06
0.156873   2.9719e+06
0.157235   2.9595e+06
0.157598   2.94714e+06
0.157961   2.93482e+06
0.158325   2.92254e+06
0.15869   2.9103e+06
0.159056   2.8981e+06
0.159423   2.88595e+06
0.15979   2.87384e+06
0.160159   2.86176e+06
0.160528   2.84973e+06
0.160898   2.83774e+06
0.161269   2.82579e+06
0.161641   2.81388e+06
0.162014   2.80201e+06
0.162388   2.79019e+06
0.162762   2.7784e+06
0.163137   2.76665e+06
0.163513   2.75494e+06
0.16389   2.74328e+06
0.164268   2.73165e+06
0.164647   2.72006e+06
0.165027   2.70851e+06
0.165407   2.69701e+06
0.165789   2.68554e+06
0.166171   2.67411e+06
0.166554   2.66272e+06
0.166938   2.65137e+06
0.167323   2.64006e+06
0.167709   2.62879e+06
0.168096   2.61756e+06
0.168483   2.60636e+06
0.168872   2.59521e+06
0.169261   2.58409e+06
0.169651   2.57302e+06
0.170043   2.56198e+06
0.170435   2.55098e+06
0.170828   2.54002e+06
0.171222   2.52909e+06
0.171616   2.51821e+06
0.172012   2.50736e+06
0.172409   2.49655e+06
0.172806   2.48578e+06
0.173205   2.47505e+06
0.173604   2.46435e+06
0.174004   2.4537e+06
0.174406   2.44308e+06
0.174808   2.43249e+06
0.175211   2.42195e+06
0.175615   2.41144e+06
0.17602   2.40097e+06
0.176426   2.39054e+06
0.176832   2.38014e+06
0.17724   2.36978e+06
0.177649   2.35946e+06
0.178058   2.34917e+06
0.178469   2.33892e+06
0.178881   2.32871e+06
0.179293   2.31853e+06
0.179706   2.30839e+06
0.180121   2.29828e+06
0.180536   2.28822e+06
0.180952   2.27818e+06
0.18137   2.26819e+06
0.181788   2.25823e+06
0.182207   2.2483e+06
0.182627   2.23841e+06
0.183048   2.22856e+06
0.18347   2.21874e+06
0.183893   2.20896e+06
0.184317   2.19921e+06
0.184742   2.1895e+06
0.185168   2.17982e+06
0.185595   2.17018e+06
0.186023   2.16057e+06
0.186452   2.151e+06
0.186882   2.14146e+06
0.187313   2.13196e+06
0.187745   2.12249e+06
0.188178   2.11306e+06
0.188612   2.10366e+06
0.189047   2.09429e+06
0.189483   2.08496e+06
0.18992   2.07567e+06
0.190357   2.0664e+06
0.190796   2.05717e+06
0.191236   2.04798e+06
0.191677   2.03882e+06
0.192119   2.02969e+06
0.192562   2.0206e+06
0.193006   2.01154e+06
0.193451   2.00251e+06
0.193897   1.99351e+06
0.194344   1.98455e+06
0.194793   1.97563e+06
0.195242   1.96673e+06
0.195692   1.95787e+06
0.196143   1.94904e+06
0.196595   1.94024e+06
0.197049   1.93148e+06
0.197503   1.92275e+06
0.197958   1.91405e+06
0.198415   1.90538e+06
0.198872   1.89675e+06
0.199331   1.88815e+06
0.199791   1.87958e+06
0.200251   1.87104e+06
0.200713   1.86254e+06
0.201176   1.85406e+06
0.20164   1.84562e+06
0.202105   1.83721e+06
0.202571   1.82883e+06
0.203038   1.82049e+06
0.203506   1.81217e+06
0.203975   1.80389e+06
0.204446   1.79563e+06
0.204917   1.78741e+06
0.205389   1.77922e+06
0.205863   1.77106e+06
0.206338   1.76293e+06
0.206814   1.75484e+06
0.20729   1.74677e+06
0.207768   1.73873e+06
0.208247   1.73073e+06
0.208728   1.72275e+06
0.209209   1.71481e+06
0.209691   1.70689e+06
0.210175   1.69901e+06
0.210659   1.69115e+06
0.211145   1.68333e+06
0.211632   1.67554e+06
0.21212   1.66777e+06
0.212609   1.66004e+06
0.213099   1.65233e+06
0.213591   1.64466e+06
0.214083   1.63701e+06
0.214577   1.6294e+06
0.215072   1.62181e+06
0.215568   1.61425e+06
0.216065   1.60672e+06
0.216563   1.59922e+06
0.217062   1.59176e+06
0.217563   1.58431e+06
0.218064   1.5769e+06
0.218567   1.56952e+06
0.219071   1.56217e+06
0.219576   1.55484e+06
0.220083   1.54754e+06
0.22059   1.54027e+06
0.221099   1.53303e+06
0.221608   1.52582e+06
0.222119   1.51864e+06
0.222632   1.51148e+06
0.223145   1.50436e+06
0.22366   1.49726e+06
0.224175   1.49019e+06
0.224692   1.48314e+06
0.22521   1.47613e+06
0.22573   1.46914e+06
0.22625   1.46218e+06
0.226772   1.45525e+06
0.227295   1.44834e+06
0.227819   1.44147e+06
0.228344   1.43461e+06
0.228871   1.42779e+06
0.229398   1.421e+06
0.229927   1.41423e+06
0.230457   1.40749e+06
0.230989   1.40077e+06
0.231521   1.39408e+06
0.232055   1.38742e+06
0.23259   1.38079e+06
0.233127   1.37418e+06
0.233664   1.3676e+06
0.234203   1.36104e+06
0.234743   1.35452e+06
0.235284   1.34801e+06
0.235827   1.34154e+06
0.236371   1.33509e+06
0.236916   1.32867e+06
0.237462   1.32227e+06
0.238009   1.3159e+06
0.238558   1.30955e+06
0.239108   1.30323e+06
0.23966   1.29694e+06
0.240212   1.29067e+06
0.240766   1.28443e+06
0.241321   1.27821e+06
0.241878   1.27202e+06
0.242435   1.26585e+06
0.242994   1.25971e+06
0.243555   1.2536e+06
0.244116   1.24751e+06
0.244679   1.24144e+06
0.245243   1.2354e+06
0.245809   1.22939e+06
0.246376   1.2234e+06
0.246944   1.21743e+06
0.247513   1.21149e+06
0.248084   1.20557e+06
0.248656   1.19968e+06
0.249229   1.19382e+06
0.249804   1.18797e+06
0.25038   1.18215e+06
0.250957   1.17636e+06
0.251536   1.17059e+06
0.252116   1.16485e+06
0.252697   1.15913e+06
0.25328   1.15343e+06
0.253864   1.14775e+06
0.254449   1.14211e+06
0.255036   1.13648e+06
0.255624   1.13088e+06
0.256214   1.1253e+06
0.256804   1.11975e+06
0.257397   1.11422e+06
0.25799   1.10871e+06
0.258585   1.10323e+06
0.259181   1.09776e+06
0.259779   1.09233e+06
0.260378   1.08691e+06
0.260978   1.08152e+06
0.26158   1.07616e+06
0.262183   1.07081e+06
0.262788   1.06549e+06
0.263394   1.06019e+06
0.264001   1.05492e+06
0.26461   1.04966e+06
0.26522   1.04443e+06
0.265831   1.03922e+06
0.266444   1.03404e+06
0.267059   1.02888e+06
0.267674   1.02374e+06
0.268292   1.01862e+06
0.26891   1.01352e+06
0.26953   1.00845e+06
0.270152   1.0034e+06
0.270775   998371
0.271399   993365
0.272025   988380
0.272652   983417
0.273281   978476
0.273911   973557
0.274543   968659
0.275176   963784
0.27581   958930
0.276446   954097
0.277083   949286
0.277722   944496
0.278363   939728
0.279005   934981
0.279648   930255
0.280293   925550
0.280939   920867
0.281587   916204
0.282236   911563
0.282887   906942
0.283539   902343
0.284193   897764
0.284848   893205
0.285505   888668
0.286163   884151
0.286823   879655
0.287485   875179
0.288148   870723
0.288812   866288
0.289478   861873
0.290145   857479
0.290814   853104
0.291485   848750
0.292157   844416
0.292831   840101
0.293506   835807
0.294183   831532
0.294861   827278
0.295541   823043
0.296222   818827
0.296905   814632
0.29759   810456
0.298276   806299
0.298964   802162
0.299653   798044
0.300344   793946
0.301037   789866
0.301731   785806
0.302427   781765
0.303124   777744
0.303823   773741
0.304524   769757
0.305226   765792
0.30593   761846
0.306635   757918
0.307342   754010
0.308051   750120
0.308761   746248
0.309473   742395
0.310187   738561
0.310902   734745
0.311619   730947
0.312337   727168
0.313057   723407
0.313779   719663
0.314503   715939
0.315228   712232
0.315955   708543
0.316683   704872
0.317414   701218
0.318145   697583
0.318879   693966
0.319614   690366
0.320351   686783
0.32109   683218
0.32183   679671
0.322572   676141
0.323316   672629
0.324062   669134
0.324809   665656
0.325558   662195
0.326309   658752
0.327061   655325
0.327815   651916
0.328571   648523
0.329329   645147
0.330088   641789
0.330849   638447
0.331612   635121
0.332377   631813
0.333143   628520
0.333911   625245
0.334681   621986
0.335453   618743
0.336226   615517
0.337002   612307
0.337779   609113
0.338557   605935
0.339338   602773
0.340121   599628
0.340905   596498
0.341691   593385
0.342479   590287
0.343268   587205
0.34406   584139
0.344853   581088
0.345648   578053
0.346445   575034
0.347244   572030
0.348045   569041
0.348848   566068
0.349652   563110
0.350458   560168
0.351266   557241
0.352076   554328
0.352888   551431
0.353702   548549
0.354517   545682
0.355335   542830
0.356154   539992
0.356975   537169
0.357798   534361
0.358623   531568
0.35945   528789
0.360279   526025
0.36111   523275
0.361943   520540
0.362777   517819
0.363614   515112
0.364452   512419
0.365292   509741
0.366135   507077
0.366979   504426
0.367825   501790
0.368673   499168
0.369523   496559
0.370375   493964
0.371229   491383
0.372085   488816
0.372943   486262
0.373803   483722
0.374665   481196
0.375529   478682
0.376395   476182
0.377263   473696
0.378133   471223
0.379005   468762
0.379879   466315
0.380755   463882
0.381633   461461
0.382513   459053
0.383395   456658
0.384279   454275
0.385165   451906
0.386053   449549
0.386943   447205
0.387835   444873
0.388729   442554
0.389626   440248
0.390524   437954
0.391425   435672
0.392327   433403
0.393232   431145
0.394139   428900
0.395047   426667
0.395958   424447
0.396871   422238
0.397786   420041
0.398704   417856
0.399623   415682
0.400544   413521
0.401468   411371
0.402394   409233
0.403322   407106
0.404252   404991
0.405184   402888
0.406118   400796
0.407054   398715
0.407993   396646
0.408934   394587
0.409877   392540
0.410822   390504
0.411769   388480
0.412718   386466
0.41367   384463
0.414624   382471
0.41558   380490
0.416538   378519
0.417499   376560
0.418461   374611
0.419426   372673
0.420393   370745
0.421363   368827
0.422334   366921
0.423308   365024
0.424284   363138
0.425263   361262
0.426243   359397
0.427226   357541
0.428211   355696
0.429198   353861
0.430188   352036
0.43118   350220
0.432174   348415
0.433171   346619
0.43417   344834
0.435171   343058
0.436174   341291
0.43718   339535
0.438188   337788
0.439198   336050
0.440211   334322
0.441226   332603
0.442243   330894
0.443263   329194
0.444285   327503
0.44531   325822
0.446337   324149
0.447366   322486
0.448397   320832
0.449431   319187
0.450467   317551
0.451506   315923
0.452547   314305
0.453591   312695
0.454637   311094
0.455685   309502
0.456736   307919
0.457789   306344
0.458844   304777
0.459902   303219
0.460963   301670
0.462026   300129
0.463091   298596
0.464159   297072
0.465229   295556
0.466302   294048
0.467377   292548
0.468455   291057
0.469535   289573
0.470618   288098
0.471703   286630
0.47279   285171
0.473881   283719
0.474973   282275
0.476068   280839
0.477166   279411
0.478266   277991
0.479369   276578
0.480475   275173
0.481582   273775
0.482693   272385
0.483806   271002
0.484921   269627
0.48604   268259
0.48716   266899
0.488284   265545
0.48941   264199
0.490538   262861
0.491669   261529
0.492803   260205
0.493939   258888
0.495078   257577
0.49622   256274
0.497364   254978
0.498511   253689
0.49966   252406
0.500812   251131
0.501967   249862
0.503124   248600
0.504285   247345
0.505447   246096
0.506613   244854
0.507781   243619
0.508952   242390
0.510125   241168
0.511302   239952
0.512481   238743
0.513662   237540
0.514847   236343
0.516034   235153
0.517224   233969
0.518416   232792
0.519612   231620
0.52081   230455
0.522011   229296
0.523214   228143
0.524421   226996
0.52563   225855
0.526842   224721
0.528057   223592
0.529274   222469
0.530495   221352
0.531718   220241
0.532944   219135
0.534173   218036
0.535405   216942
0.536639   215854
0.537877   214772
0.539117   213695
0.54036   212624
0.541606   211559
0.542855   210499
0.544107   209444
0.545361   208395
0.546619   207352
0.547879   206314
0.549142   205281
0.550409   204254
0.551678   203232
0.55295   202216
0.554225   201204
0.555503   200198
0.556784   199198
0.558067   198202
0.559354   197211
0.560644   196226
0.561937   195246
0.563232   194270
0.564531   193300
0.565833   192335
0.567138   191375
0.568445   190419
0.569756   189469
0.57107   188523
0.572387   187583
0.573706   186647
0.575029   185716
0.576355   184789
0.577684   183868
0.579016   182951
0.580351   182039
0.581689   181131
0.583031   180229
0.584375   179330
0.585723   178437
0.587073   177548
0.588427   176663
0.589784   175783
0.591144   174907
0.592507   174036
0.593873   173170
0.595242   172307
0.596615   171449
0.59799   170596
0.599369   169746
0.600751   168902
0.602136   168061
0.603525   167224
0.604916   166392
0.606311   165564
0.607709   164740
0.609111   163921
0.610515   163105
0.611923   162294
0.613334   161486
0.614748   160683
0.616166   159884
0.617586   159089
0.61901   158298
0.620438   157510
0.621868   156727
0.623302   155948
0.624739   155172
0.62618   154401
0.627624   153633
0.629071   152869
0.630522   152109
0.631975   151353
0.633433   150600
0.634893   149852
0.636357   149107
0.637824   148365
0.639295   147628
0.640769   146894
0.642247   146164
0.643728   145437
0.645212   144714
0.6467   143995
0.648191   143279
0.649686   142567
0.651184   141858
0.652685   141153
0.65419   140451
0.655698   139753
0.65721   139058
0.658726   138367
0.660245   137679
0.661767   136994
0.663293   136313
0.664822   135636
0.666355   134961
0.667892   134290
0.669432   133622
0.670976   132958
0.672523   132297
0.674073   131639
0.675628   130984
0.677186   130333
0.678747   129684
0.680312   129039
0.681881   128398
0.683453   127759
0.685029   127123
0.686609   126491
0.688192   125862
0.689779   125235
0.691369   124612
0.692963   123992
0.694561   123375
0.696163   122761
0.697768   122150
0.699377   121542
0.700989   120937
0.702606   120335
0.704226   119736
0.70585   119139
0.707477   118546
0.709108   117956
0.710744   117368
0.712382   116784
0.714025   116202
0.715671   115623
0.717322   115047
0.718976   114474
0.720633   113903
0.722295   113335
0.723961   112770
0.72563   112208
0.727303   111649
0.72898   111092
0.730661   110538
0.732346   109987
0.734034   109438
0.735727   108892
0.737423   108349
0.739124   107809
0.740828   107271
0.742536   106735
0.744248   106202
0.745965   105672
0.747685   105145
0.749409   104620
0.751137   104097
0.752869   103577
0.754605   103060
0.756345   102545
0.758089   102033
0.759837   101523
0.761589   101015
0.763345   100510
0.765105   100008
0.766869   99507.9
0.768637   99010.3
0.77041   98515.1
0.772186   98022.3
0.773967   97531.9
0.775751   97043.8
0.77754   96558.2
0.779333   96074.9
0.78113   95593.9
0.782931   95115.3
0.784736   94639
0.786546   94165
0.788359   93693.3
0.790177   93223.9
0.791999   92756.7
0.793825   92291.9
0.795656   91829.3
0.79749   91368.9
0.799329   90910.8
0.801172   90454.8
0.80302   90001.1
0.804871   89549.6
0.806727   89100.3
0.808587   88653.1
0.810452   88208.2
0.812321   87765.3
0.814194   87324.7
0.816071   86886.1
0.817953   86449.7
0.819839   86015.4
0.821729   85583.2
0.823624   85153.1
0.825523   84725.1
0.827427   84299.1
0.829334   83875.2
0.831247   83453.4
0.833163   83033.6
0.835085   82615.9
0.83701   82200.1
0.83894   81786.4
0.840875   81374.7
0.842813   80965
0.844757   80557.3
0.846705   80151.5
0.848657   79747.7
0.850614   79345.9
0.852575   78946
0.854541   78548
0.856511   78152
0.858486   77757.9
0.860466   77365.7
0.86245   76975.4
0.864439   76587
0.866432   76200.5
0.86843   75815.9
0.870432   75433.1
0.872439   75052.1
0.874451   74673.1
0.876467   74295.8
0.878488   73920.4
0.880514   73546.8
0.882544   73175
0.884579   72805.1
0.886619   72436.9
0.888663   72070.5
0.890712   71705.9
0.892766   71343
0.894825   70981.9
0.896888   70622.6
0.898956   70265
0.901029   69909.1
0.903106   69555
0.905189   69202.6
0.907276   68851.9
0.909368   68502.9
0.911465   68155.5
0.913567   67809.9
0.915673   67466
0.917784   67123.7
0.919901   66783.1
0.922022   66444.1
0.924148   66106.8
0.926279   65771.2
0.928415   65437.1
0.930555   65104.7
0.932701   64773.9
0.934852   64444.7
0.937007   64117.1
0.939168   63791.1
0.941333   63466.7
0.943504   63143.9
0.945679   62822.6
0.94786   62502.9
0.950046   62184.8
0.952236   61868.2
0.954432   61553.2
0.956633   61239.6
0.958838   60927.6
0.961049   60617.2
0.963265   60308.2
0.965486   60000.8
0.967713   59694.8
0.969944   59390.3
0.972181   59087.4
0.974422   58785.8
0.976669   58485.8
0.978921   58187.2
0.981178   57890.1
0.983441   57594.5
0.985708   57300.2
0.987981   57007.5
0.990259   56716.1
0.992543   56426.2
0.994831   56137.6
0.997125   55850.5
0.999424   55564.8
1.00173   55280.5
1.00404   54997.6
1.00635   54716.1
1.00867   54435.9
1.011   54157.1
1.01333   53879.7
1.01567   53603.6
1.01801   53328.9
1.02036   53055.5
1.02271   52783.5
1.02507   52512.8
1.02743   52243.4
1.0298   51975.3
1.03218   51708.6
1.03456   51443.1
1.03694   51179
1.03933   50916.1
1.04173   50654.6
1.04413   50394.3
1.04654   50135.3
1.04895   49877.6
1.05137   49621.1
1.05379   49365.9
1.05622   49111.9
1.05866   48859.2
1.0611   48607.8
1.06355   48357.5
1.066   48108.5
1.06846   47860.8
1.07092   47614.2
1.07339   47368.9
1.07587   47124.7
1.07835   46881.8
1.08083   46640
1.08332   46399.5
1.08582   46160.1
1.08833   45921.9
1.09084   45684.9
1.09335   45449.1
1.09587   45214.4
1.0984   44980.8
1.10093   44748.5
1.10347   44517.2
1.10601   44287.1
1.10857   44058.2
1.11112   43830.3
1.11368   43603.6
1.11625   43378
1.11883   43153.6
1.1214   42930.2
1.12399   42708
1.12658   42486.8
1.12918   42266.7
1.13178   42047.7
1.13439   41829.8
1.13701   41613
1.13963   41397.3
1.14226   41182.6
1.14489   40969
1.14753   40756.4
1.15018   40544.9
1.15283   40334.4
1.15549   40125
1.15815   39916.6
1.16082   39709.3
1.1635   39503
1.16618   39297.7
1.16887   39093.4
1.17157   38890.1
1.17427   38687.9
1.17698   38486.6
1.17969   38286.4
1.18241   38087.1
1.18514   37888.9
1.18787   37691.6
1.19061   37495.3
1.19335   37300
1.19611   37105.6
1.19886   36912.2
1.20163   36719.8
1.2044   36528.3
1.20718   36337.8
1.20996   36148.3
1.21275   35959.7
1.21555   35772
1.21835   35585.2
1.22116   35399.4
1.22397   35214.5
1.2268   35030.6
1.22962   34847.5
1.23246   34665.4
1.2353   34484.2
1.23815   34303.8
1.241   34124.4
1.24387   33945.9
1.24673   33768.3
1.24961   33591.5
1.25249   33415.7
1.25538   33240.7
1.25827   33066.6
1.26117   32893.4
1.26408   32721
1.267   32549.5
1.26992   32378.9
1.27285   32209.1
1.27578   32040.1
1.27872   31872.1
1.28167   31704.8
1.28463   31538.4
1.28759   31372.8
1.29056   31208.1
1.29353   31044.2
1.29652   30881.1
1.29951   30718.8
1.3025   30557.3
1.30551   30396.7
1.30852   30236.9
1.31153   30077.8
1.31456   29919.6
1.31759   29762.1
1.32063   29605.5
1.32367   29449.6
1.32672   29294.6
1.32978   29140.3
1.33285   28986.7
1.33592   28834
1.339   28682
1.34209   28530.8
1.34519   28380.4
1.34829   28230.7
1.3514   28081.7
1.35451   27933.6
1.35764   27786.1
1.36077   27639.4
1.3639   27493.5
1.36705   27348.3
1.3702   27203.8
1.37336   27060.1
1.37653   26917
1.3797   26774.7
1.38288   26633.2
1.38607   26492.3
1.38927   26352.2
1.39247   26212.7
1.39568   26074
1.3989   25936
1.40212   25798.6
1.40536   25662
1.4086   25526.1
1.41185   25390.8
1.4151   25256.2
1.41836   25122.4
1.42164   24989.2
1.42491   24856.6
1.4282   24724.8
1.43149   24593.6
1.43479   24463.1
1.4381   24333.2
1.44142   24204
1.44474   24075.5
1.44807   23947.6
1.45141   23820.4
1.45476   23693.8
1.45811   23567.8
1.46147   23442.5
1.46484   23317.9
1.46822   23193.9
1.47161   23070.5
1.475   22947.7
1.4784   22825.6
1.48181   22704
1.48523   22583.2
1.48865   22462.9
1.49208   22343.2
1.49553   22224.2
1.49897   22105.7
1.50243   21987.9
1.50589   21870.6
1.50937   21754
1.51285   21637.9
1.51634   21522.5
1.51983   21407.6
1.52334   21293.4
1.52685   21179.7
1.53037   21066.6
1.5339   20954
1.53743   20842.1
1.54098   20730.7
1.54453   20619.9
1.54809   20509.7
1.55166   20400
1.55524   20290.9
1.55883   20182.4
1.56242   20074.4
1.56603   19966.9
1.56964   19860
1.57326   19753.7
1.57688   19647.9
1.58052   19542.7
1.58416   19438
1.58782   19333.8
1.59148   19230.2
1.59515   19127.1
1.59883   19024.5
1.60251   18922.5
1.60621   18820.9
1.60991   18719.9
1.61362   18619.5
1.61734   18519.5
1.62107   18420.1
1.62481   18321.2
1.62856   18222.7
1.63231   18124.8
1.63608   18027.4
1.63985   17930.5
1.64363   17834.1
1.64742   17738.2
1.65122   17642.8
1.65503   17547.9
1.65884   17453.5
1.66267   17359.5
1.6665   17266.1
1.67034   17173.1
1.67419   17080.6
1.67806   16988.6
1.68192   16897.1
1.6858   16806.1
1.68969   16715.5
1.69359   16625.4
1.69749   16535.7
1.7014   16446.5
1.70533   16357.8
1.70926   16269.5
1.7132   16181.7
1.71715   16094.4
1.72111   16007.5
1.72508   15921
1.72906   15835
1.73304   15749.5
1.73704   15664.4
1.74105   15579.7
1.74506   15495.5
1.74908   15411.7
1.75312   15328.4
1.75716   15245.5
1.76121   15163
1.76527   15080.9
1.76934   14999.3
1.77342   14918.1
1.77751   14837.3
1.78161   14757
1.78572   14677
1.78984   14597.5
1.79396   14518.4
1.7981   14439.7
1.80225   14361.4
1.8064   14283.5
1.81057   14206.1
1.81474   14129
1.81893   14052.3
1.82312   13976.1
1.82732   13900.2
1.83154   13824.8
1.83576   13749.7
1.83999   13675
1.84424   13600.7
1.84849   13526.8
1.85275   13453.3
1.85702   13380.2
1.8613   13307.4
1.8656   13235.1
1.8699   13163.1
1.87421   13091.5
1.87853   13020.2
1.88286   12949.4
1.8872   12878.9
1.89156   12808.7
1.89592   12739
1.90029   12669.6
1.90467   12600.6
1.90906   12531.9
1.91346   12463.6
1.91788   12395.7
1.9223   12328.1
1.92673   12260.9
1.93117   12194
1.93563   12127.5
1.94009   12061.3
1.94456   11995.5
1.94905   11930
1.95354   11864.9
1.95805   11800.1
1.96256   11735.6
1.96709   11671.5
1.97162   11607.7
1.97617   11544.3
1.98073   11481.2
1.98529   11418.4
1.98987   11356
1.99446   11293.9
1.99906   11232.1
2.00367   11170.7
2.00829   11109.5
2.01292   11048.7
2.01756   10988.2
2.02221   10928.1
2.02687   10868.2
2.03155   10808.7
2.03623   10749.5
2.04093   10690.6
2.04563   10632
2.05035   10573.7
2.05508   10515.7
2.05982   10458
2.06457   10400.7
2.06933   10343.6
2.0741   10286.8
2.07888   10230.4
2.08367   10174.2
2.08848   10118.4
2.09329   10062.8
2.09812   10007.5
2.10296   9952.56
2.10781   9897.88
2.11267   9843.49
2.11754   9789.38
2.12242   9735.56
2.12732   9682.03
2.13222   9628.78
2.13714   9575.81
2.14207   9523.13
2.147   9470.73
2.15196   9418.6
2.15692   9366.75
2.16189   9315.18
2.16688   9263.88
2.17187   9212.86
2.17688   9162.11
2.1819   9111.62
2.18693   9061.41
2.19197   9011.46
2.19703   8961.78
2.20209   8912.37
2.20717   8863.21
2.21226   8814.32
2.21736   8765.69
2.22247   8717.32
2.2276   8669.21
2.23274   8621.35
2.23788   8573.76
2.24304   8526.41
2.24822   8479.32
2.2534   8432.47
2.2586   8385.88
2.2638   8339.54
2.26902   8293.45
2.27426   8247.6
2.2795   8202
2.28476   8156.64
2.29002   8111.52
2.2953   8066.65
2.3006   8022.01
2.3059   7977.62
2.31122   7933.46
2.31655   7889.54
2.32189   7845.85
2.32724   7802.4
